"y","t","ite","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
1.34660216548258,0,2.62117142257488,1.37095844714667,1.16310894818377,-0.594459812758267,0.680923388499665,0.264115307469345,0.525994414747877,0.388985983965045,-1.45356384754269,-0.90526813468037,-1.03297844471417,-0.41453520143605,-0.210762924941912,-0.483168716901023,1.8012536037234,-1.84086959004383,0.207808821667736,-0.0295590722590151,-1.74744038930719,0.143963773130031,-1.15511807772205
2.60436783254992,1,1.99788855630446,-0.564698171396089,-0.190234643523887,-0.215840017427682,1.01349637056344,-1.06455008762943,-1.30775064695642,0.441634994471693,-0.243721103654554,-0.462888100637522,-0.158545094271403,-0.00727540513931807,-0.605602733943159,0.0735383715227106,-0.948586834994177,1.10307179993454,-1.02411942467009,-0.46829915335632,-0.958283298641156,0.480024875745672,-1.7201766957059
1.79710686109818,0,2.92949830890064,0.363128411337339,-0.289455800744243,0.0838209271481852,-0.00910522348471467,0.597281554848043,0.137260636515875,-0.532740649574276,0.60081821411526,-1.07874125728737,0.121752322100069,-1.81397830188654,-1.62876488262383,0.0244451817217512,-0.622407052071713,1.23808229887091,-1.72523103026156,2.21041116269465,-1.15543115075242,-0.0516997050943483,-0.692726575633315
3.00889522442871,1,1.87555205140599,0.63286260496104,-0.398845783068108,0.538968121680618,0.560053416450838,0.369733585905464,0.0742304143323463,-0.780823008947469,1.58065684687411,-2.65330607522299,0.788046570109951,-0.815063518199652,-0.698219339700638,1.06650211021222,-1.29071907868292,1.96738896422568,0.673552780572463,-0.0021034129448209,0.0449398453079005,-0.438841261660444,-0.273726614614224
2.68098829250651,0,1.56259243681391,0.404268323140999,0.709242563582347,0.764907724089583,-1.47854111008637,0.186671084518248,-0.397393170517907,-0.124415835449344,1.99717591027476,-0.758006298072217,0.84678668688917,-0.328339679016079,-0.490995852796765,-0.533439218416785,0.321576064208166,0.62411546120222,1.74760407534351,-3.23823523107998,-0.469085228591394,1.04101560151825,-0.667475475230468
3.05537713388372,1,1.73778861575081,-0.106124516091484,-1.62264727332161,-0.0786741917547377,0.952096836670342,-0.93758328402322,-0.0124201572686473,-0.801319546488053,0.120615639745325,-0.479329428266085,-1.39112907486067,0.669796540919243,-0.39235803470663,0.573063366753788,0.665730379385062,-0.0189730586970774,0.840948755341535,1.68958481155347,0.04820376148038,-1.0936250100531,-1.40543272299504
1.51561854813307,1,1.82794337189822,1.51152199743894,0.771784454597905,0.448417030593967,0.707116035680673,-0.655097862427375,1.47253578652204,0.00150018098907752,-1.15624683633051,0.725187671810635,-0.0061608951906483,-1.33669936676199,-0.580993542304729,-1.08953897569727,-1.60928513034164,0.218910343108443,-0.366041145900605,-0.205052654573663,0.3125985505665,-0.12479205959041,0.165034434691064
0.211324214428103,1,1.91040257798181,-0.0946590384130976,-1.28797418826606,1.88326534460478,1.13934734486139,1.4591536608606,0.910902736393891,0.666675077474804,-2.26975933935554,-0.693326988745771,-0.653752931068699,-0.675134724604657,0.833244437379097,0.28053054239478,-1.20086220003496,0.0661816978495855,0.162029547078303,-0.39254447796043,-0.584591702769785,-0.238432445541981,0.937529965748025
0.837556557690829,0,1.92382218658798,2.01842371387704,0.891575880999414,0.505845897563812,0.979187411952049,-0.705266512469676,-0.14378048045771,-0.489297936400343,1.15346498775485,-0.58851372166739,-0.468359823287456,-1.019442339266,-0.528866123507487,-2.56914606123728,-0.186445838279735,0.149816655517998,-0.578353339236571,-0.209792288880901,-0.965531325983144,-1.24745647861612,-0.214890227830077
-0.347492014709693,0,2.08855073874193,-0.062714099052421,-0.177833431545929,-0.375164619438946,0.376236300050678,0.994473000414632,-1.41525498010648,0.0353406302502512,-0.355291473894818,0.267308236254265,0.0663352849856794,0.489421845125059,0.672704569566507,-2.54654550505754,0.653616313905892,0.0123677311703245,0.554347208747001,-1.59261767864103,0.0325533723468256,0.766544240359175,1.82931456872786
1.86343011937342,1,1.81414345532557,1.30486965422349,1.70440468358434,-0.0294078745936748,-0.562983933099005,1.29720656118104,0.613585633857834,0.0899732730212938,-0.157281900001796,0.998248227166319,-0.050620818382472,-0.828635665266244,0.849536199391804,-0.99017428534204,0.0872056090147739,-0.674129022186181,1.34886858351924,-0.331073695191214,-0.0414453100799298,0.737522428506878,-1.46478606388305
0.727986693475716,1,1.32486014433432,2.28664539270111,-1.28650611462245,1.76121373717122,0.474398492151819,0.22821057303142,-0.417131829484473,0.0156543201190363,0.72229791321583,1.21467917421459,-0.578618754553914,1.23227219426901,-0.395407324460452,0.557205512131276,-1.1680081683252,-1.08402568967574,1.29288481470722,0.575340787041615,-2.34984231585602,2.3702708263969,-0.737482266988457
1.91744732397177,1,1.97360298048701,-1.38886070111234,-0.495561568513902,-0.505635116582361,-0.0450625680938509,-1.93389335883251,0.41323811205588,0.876369444159342,-0.279169091967947,-0.427627510813328,0.47074938386624,-0.61373671391009,0.404413932134513,0.447934008768311,1.96618472259789,0.974975654587575,0.922003961536491,-1.10425871662233,0.681555242755932,1.52726632586699,0.951359131788821
0.929325569178279,1,1.56640213319736,-0.278788766817371,0.21527544050067,1.3745776165443,1.43778797071469,-1.30779584169685,0.505618452938924,1.2335146379543,0.464749234392343,0.778756045241315,0.803844286134769,-0.0927865278088334,-1.22379331901993,-0.443036267166313,0.423111124467887,-0.671639322013166,-0.502915535152794,-0.847279935559797,1.02391777396375,0.566511101770171,0.312002827931474
2.18056590403104,1,2.25889895290322,-0.133321336393658,0.2900738682433,-2.01216631555266,1.77138550145983,-1.07078915050264,1.38072275890667,-1.42261278244662,-0.168134268365549,-0.849886273118423,-0.558398050796001,0.0622070692106628,1.54213423481783,0.0872174035099314,1.06315350923976,0.715077653544403,-0.161190153570131,0.53566725598915,-1.25752068564105,1.16364031791361,-0.337526315206487
2.78377496272877,1,1.35942826572601,0.635950398070074,-1.42432075433394,1.22080636860614,0.736175421250015,-0.11863483803798,0.220767442039444,-1.50749176161109,0.900893465988381,2.15499559012515,-1.01186146340332,-0.0591018958066933,0.0928568031125215,-1.15494705308791,0.314832734868348,-0.605214620021126,-0.231162489143949,2.36105000629015,0.118009925709824,0.17983236629782,-0.876946816864291
-0.386330431681106,1,2.61708041128631,-0.284252921416072,-0.0866060832677186,-0.437947784474074,-0.576376892218993,1.15567630071743,-0.78476837199436,0.443282527373302,-0.681047004244161,0.0437818610554002,1.32554256435853,0.612696834327462,-0.743061626847462,-0.499751950173806,-0.568330468727833,0.469968878222855,-0.629664097168325,0.60470938990261,2.64177993942524,1.05843230601617,-0.599022299100785
2.59818306736284,1,2.02023876576507,-2.65645542090478,-1.54815691398255,0.82458720388935,0.807737294891566,1.04456930151063,1.48550497637947,0.669137711243519,-0.743231133733027,-1.16620633237503,-0.843212898807431,-2.18781637697491,-0.590840507716558,0.342270653904156,0.376527291222152,-0.0889112155067209,1.85543603737392,0.893370008427236,-0.142705324091698,-2.11020755712309,-0.38081162989373
3.47702815244113,1,2.40178552092779,-2.44046692857552,0.543092031732559,0.280049596319103,0.318648658129987,-1.00133795682434,2.51351717728549,-1.17601908593648,0.553482316031793,-0.050586524294874,1.64363689514998,0.202487132028438,0.286351878144937,-0.888067527247154,0.478949555649026,0.189876947282357,-0.295315431176699,0.195273272578123,0.136055031536099,0.526872639819206,-0.0511068490106767
2.1316357593939,1,1.64585506026925,1.32011334573019,-0.511611854391066,0.947362239201079,0.552211544261036,0.713452619868746,-0.697520782111983,-0.17785145788771,0.0684797066141329,0.256719203972348,-1.44287639009367,0.760961518474532,0.959043644003926,-0.908043390734825,-2.30012276851309,-0.0642754292175043,-0.360482584692713,1.84489213101525,-0.54486045646954,-0.418230631553302,1.80483377310958
0.368333933735783,1,1.31603699644116,-0.306638594078475,0.364090477851471,1.10238516284633,-0.160089973934908,0.713799399598961,0.576834717208016,-0.633049419220947,0.462391416101099,0.0146845594230386,-0.626076888490629,-1.45951633237946,-0.46080402919883,1.51342076953032,0.130531618414407,1.51441260578089,0.473097727846133,-1.75422362452631,0.050184000579884,-0.424254816194181,1.34287480246235
